node_id,level1,level2,leaf_id,layer_id,flow,node_name,layer_name
836,1,2,14,2,6.78644e-4,ASV_01124,IT2
837,2,430,NA,7,1.35768e-4,ASV_01128,SE1
838,2,208,NA,7,3.03715e-4,ASV_01131,SE1
839,2,14,NA,7,5.67308e-4,ASV_01140,SE1
840,2,140,NA,7,3.4953e-4,ASV_01141,SE1
841,1,1,480,5,3.47788e-4,ASV_01150,UK1
842,1,2,481,2,2.32712e-4,ASV_01152,IT2
842,1,4,484,3,2.37416e-5,ASV_01152,IT3
843,1,2,398,2,2.96769e-4,ASV_01153,IT2
844,1,3,17,6,3.10055e-4,ASV_01159,UK2
844,2,77,NA,7,4.14184e-4,ASV_01159,SE1
845,1,4,309,1,8.70289e-5,ASV_01164,IT1
846,1,3,40,6,2.69146e-4,ASV_01169,UK2
846,2,234,NA,7,2.88284e-4,ASV_01169,SE1
847,2,289,NA,7,2.57895e-4,ASV_01176,SE1
848,3,168,NA,4,3.06269e-4,ASV_01178,FI1
848,1,3,41,6,2.6743e-4,ASV_01178,UK2
848,2,213,NA,7,3.01458e-4,ASV_01178,SE1
849,1,2,325,2,3.37499e-4,ASV_01179,IT2
850,1,3,358,6,1.56425e-4,ASV_01181,UK2
851,2,324,NA,7,2.32714e-4,ASV_01182,SE1
852,3,263,NA,4,2.06947e-4,ASV_01188,FI1
852,1,3,201,6,1.94175e-4,ASV_01188,UK2
853,1,3,472,6,1.27698e-4,ASV_01195,UK2
854,2,352,NA,7,2.13581e-4,ASV_01196,SE1
855,1,4,151,1,2.37191e-4,ASV_01204,IT1
855,1,2,276,2,3.67347e-4,ASV_01204,IT2
855,1,1,176,5,7.84081e-4,ASV_01204,UK1
855,1,3,325,6,1.65958e-4,ASV_01204,UK2
856,2,205,NA,7,3.04452e-4,ASV_01205,SE1
857,2,282,NA,7,2.63169e-4,ASV_01207,SE1
858,1,3,572,6,9.81615e-5,ASV_01208,UK2
858,2,314,NA,7,2.40219e-4,ASV_01208,SE1
859,2,66,NA,7,4.31398e-4,ASV_01220,SE1
860,1,2,230,2,4.0534e-4,ASV_01223,IT2
861,2,264,NA,7,2.7614e-4,ASV_01230,SE1
862,1,3,401,6,1.47364e-4,ASV_01236,UK2
863,3,130,NA,4,3.50603e-4,ASV_01245,FI1
864,2,372,NA,7,1.94925e-4,ASV_01246,SE1
865,3,72,NA,4,3.94298e-4,ASV_01247,FI1
866,1,2,190,2,4.29374e-4,ASV_01249,IT2
866,3,87,NA,4,3.8011e-4,ASV_01249,FI1
867,1,2,220,2,4.09118e-4,ASV_01250,IT2
867,1,1,447,5,4.87672e-4,ASV_01250,UK1
868,1,2,309,2,3.46509e-4,ASV_01253,IT2
869,3,117,NA,4,3.57711e-4,ASV_01257,FI1
870,1,2,172,2,4.44456e-4,ASV_01267,IT2
871,1,3,162,6,2.09453e-4,ASV_01268,UK2
872,1,2,63,2,5.49241e-4,ASV_01276,IT2
873,1,2,60,2,5.57351e-4,ASV_01288,IT2
873,1,1,394,5,5.73916e-4,ASV_01288,UK1
873,1,3,112,6,2.263e-4,ASV_01288,UK2
874,2,335,NA,7,2.25256e-4,ASV_01289,SE1
875,2,144,NA,7,3.47456e-4,ASV_01294,SE1
876,2,240,NA,7,2.86003e-4,ASV_01312,SE1
877,1,2,259,2,3.8549e-4,ASV_01328,IT2
877,1,1,341,5,6.34713e-4,ASV_01328,UK1
877,1,3,183,6,2.01198e-4,ASV_01328,UK2
878,1,2,311,2,3.46414e-4,ASV_01342,IT2
879,1,2,497,2,2.24362e-4,ASV_01349,IT2
880,1,3,216,6,1.89152e-4,ASV_01353,UK2
881,2,431,NA,7,1.32557e-4,ASV_01363,SE1
882,1,2,425,2,2.79293e-4,ASV_01368,IT2
882,1,1,326,5,6.54523e-4,ASV_01368,UK1
883,2,226,NA,7,2.92754e-4,ASV_01375,SE1
884,2,290,NA,7,2.57645e-4,ASV_01378,SE1
885,1,2,256,2,3.87968e-4,ASV_01385,IT2
886,2,342,NA,7,2.19429e-4,ASV_01396,SE1
887,2,337,NA,7,2.22173e-4,ASV_01408,SE1
888,2,408,NA,7,1.64842e-4,ASV_01416,SE1
889,1,4,238,1,1.77675e-4,ASV_01417,IT1
889,1,2,68,2,5.40702e-4,ASV_01417,IT2
890,2,422,NA,7,1.43145e-4,ASV_01421,SE1
891,1,2,136,2,4.70153e-4,ASV_01426,IT2
892,3,27,NA,4,4.82021e-4,ASV_01439,FI1
893,1,3,244,6,1.82566e-4,ASV_01446,UK2
894,1,2,115,2,4.93121e-4,ASV_01458,IT2
894,1,3,489,6,1.22618e-4,ASV_01458,UK2
895,1,2,271,2,3.71846e-4,ASV_01459,IT2
896,2,108,NA,7,3.82509e-4,ASV_01482,SE1
897,3,74,NA,4,3.91208e-4,ASV_01483,FI1
897,2,446,NA,7,1.05594e-4,ASV_01483,SE1
898,1,2,236,2,4.01487e-4,ASV_01491,IT2
899,2,13,NA,7,5.74101e-4,ASV_01495,SE1
900,1,3,449,6,1.36915e-4,ASV_01496,UK2
901,1,2,94,2,5.1842e-4,ASV_01503,IT2
901,3,300,NA,4,1.63734e-4,ASV_01503,FI1
901,1,3,266,6,1.76745e-4,ASV_01503,UK2
902,1,2,217,2,4.11317e-4,ASV_01508,IT2
903,1,2,333,2,3.34404e-4,ASV_01512,IT2
904,2,156,NA,7,3.38516e-4,ASV_01514,SE1
905,1,4,2,1,4.44733e-4,ASV_01522,IT1
906,1,1,159,5,7.97716e-4,ASV_01533,UK1
907,1,2,343,2,3.29707e-4,ASV_01541,IT2
908,1,1,45,5,9.37857e-4,ASV_01542,UK1
909,2,319,NA,7,2.3604e-4,ASV_01549,SE1
910,1,3,340,6,1.62415e-4,ASV_01556,UK2
910,2,421,NA,7,1.43471e-4,ASV_01556,SE1
911,3,237,NA,4,2.37621e-4,ASV_01558,FI1
911,2,343,NA,7,2.19013e-4,ASV_01558,SE1
912,1,3,593,6,8.78844e-5,ASV_01559,UK2
913,1,3,278,6,1.7427e-4,ASV_01571,UK2
914,1,2,81,2,5.26472e-4,ASV_01578,IT2
915,3,138,NA,4,3.38027e-4,ASV_01579,FI1
916,2,192,NA,7,3.12895e-4,ASV_01581,SE1
917,1,3,154,6,2.11856e-4,ASV_01594,UK2
918,3,193,NA,4,2.87013e-4,ASV_01603,FI1
919,1,3,451,6,1.35907e-4,ASV_01611,UK2
920,1,3,212,6,1.90005e-4,ASV_01621,UK2
921,2,53,NA,7,4.55275e-4,ASV_01635,SE1
922,2,260,NA,7,2.77496e-4,ASV_01684,SE1
923,2,105,NA,7,3.8675e-4,ASV_01692,SE1
924,2,251,NA,7,2.82631e-4,ASV_01706,SE1
925,2,207,NA,7,3.03777e-4,ASV_01780,SE1
926,1,3,530,6,1.12317e-4,ASV_01799,UK2
927,1,2,378,2,3.07755e-4,ASV_01840,IT2
928,2,387,NA,7,1.85478e-4,ASV_01861,SE1
929,1,3,172,6,2.05219e-4,ASV_01881,UK2
930,1,2,27,2,6.42225e-4,ASV_01941,IT2
931,1,3,203,6,1.93058e-4,ASV_01952,UK2
932,2,230,NA,7,2.89402e-4,ASV_01956,SE1
933,2,320,NA,7,2.35104e-4,ASV_01986,SE1
934,1,2,100,2,5.11546e-4,ASV_02020,IT2
935,2,237,NA,7,2.86743e-4,ASV_02027,SE1
936,2,455,NA,7,8.91011e-5,ASV_02038,SE1
937,1,3,367,6,1.55081e-4,ASV_02040,UK2
938,3,212,NA,4,2.66293e-4,ASV_02092,FI1
939,2,392,NA,7,1.80198e-4,ASV_02120,SE1
940,1,2,412,2,2.87374e-4,ASV_02149,IT2
941,2,224,NA,7,2.93858e-4,ASV_02163,SE1
942,1,3,403,6,1.47064e-4,ASV_02182,UK2
943,2,307,NA,7,2.47784e-4,ASV_02272,SE1
944,1,2,545,2,1.7828e-4,ASV_02332,IT2
945,2,370,NA,7,1.9503e-4,ASV_02358,SE1
946,2,233,NA,7,2.88317e-4,ASV_02424,SE1
